native,name,Wilcoxon_p,Wilcoxon_FDR,Wilcoxon_significant,gProfiler_p,gProfiler_significant,methods_included,methods_significant
GO:0006743,ubiquinone metabolic process (GO:0006743),0.1707413746921811,0.4863091453067253,False,,,1,0
GO:0006744,ubiquinone biosynthetic process (GO:0006744),0.0624846862207265,0.2977442397427333,False,,,1,0
GO:0006749,glutathione metabolic process (GO:0006749),0.0031880495057537,0.071131010443082,False,,,1,0
GO:0006750,glutathione biosynthetic process (GO:0006750),0.4299236763544951,0.737025548733217,False,,,1,0
GO:0006753,nucleoside phosphate metabolic process,,,,1.0,False,1,0
GO:0006754,ATP biosynthetic process,,,,1.0,False,1,0
GO:0006760,folic acid-containing compound metabolic process (GO:0006760),0.6083025919803562,0.8504895159687053,False,,,1,0
GO:0006767,water-soluble vitamin metabolic process (GO:0006767),0.1971781684868221,0.5157908917727699,False,,,1,0
GO:0006775,fat-soluble vitamin metabolic process (GO:0006775),0.8834924426766372,0.9619357192023849,False,,,1,0
GO:0006778,porphyrin-containing compound metabolic process,,,,1.0,False,1,0
GO:0006779,porphyrin-containing compound biosynthetic process,,,,1.0,False,1,0
GO:0006779,porphyrin-containing compound biosynthetic process (GO:0006779),0.8281070554348365,0.9446492591396682,False,,,1,0
GO:0006783,heme biosynthetic process,,,,1.0,False,1,0
GO:0006783,heme biosynthetic process (GO:0006783),0.6505725743600472,0.874537761969827,False,,,1,0
GO:0006787,porphyrin-containing compound catabolic process (GO:0006787),0.4017180608573638,0.7098464432712569,False,,,1,0
GO:0006790,sulfur compound metabolic process,,,,1.0,False,1,0
GO:0006793,phosphorus metabolic process,,,,0.0079500105993,True,1,1
GO:0006796,phosphate-containing compound metabolic process,,,,0.0076561161603942,True,1,1
GO:0006796,phosphate-containing compound metabolic process (GO:0006796),0.9116753586044792,0.972163237331119,False,,,1,0
GO:0006801,superoxide metabolic process (GO:0006801),0.3308089874360459,0.653861071747995,False,,,1,0
GO:0006809,nitric oxide biosynthetic process,,,,1.0,False,1,0
GO:0006809,nitric oxide biosynthetic process (GO:0006809),0.980538566769962,0.9955985449682774,False,,,1,0
GO:0006810,transport,,,,3.657707178914202e-15,True,1,1
GO:0006811,ion transport (GO:0006811),0.8540190574559408,0.951055280367112,False,,,1,0
GO:0006811,monoatomic ion transport,,,,1.7721350663330691e-06,True,1,1
GO:0006812,cation transport (GO:0006812),0.6023895862861008,0.848130549659681,False,,,1,0
GO:0006812,monoatomic cation transport,,,,0.0002529549036848,True,1,1
GO:0006813,potassium ion transport,,,,1.0,False,1,0
GO:0006813,potassium ion transport (GO:0006813),0.0373391804410094,0.2304341001174279,False,,,1,0
GO:0006814,sodium ion transport,,,,1.0,False,1,0
GO:0006814,sodium ion transport (GO:0006814),0.165358980685477,0.4820957830438235,False,,,1,0
GO:0006816,calcium ion transport,,,,1.0,False,1,0
GO:0006816,calcium ion transport (GO:0006816),0.6891477596068686,0.8875848734087785,False,,,1,0
GO:0006817,phosphate ion transport (GO:0006817),0.6395152805049917,0.8684860218243586,False,,,1,0
GO:0006820,anion transport (GO:0006820),0.1547353800286064,0.4695290371588032,False,,,1,0
GO:0006820,monoatomic anion transport,,,,0.1874294922732168,False,1,0
GO:0006821,chloride transport,,,,0.281984095376344,False,1,0
GO:0006821,chloride transport (GO:0006821),0.1489692242942826,0.4620116661882371,False,,,1,0
GO:0006825,copper ion transport (GO:0006825),0.1599412357136335,0.4739508648920405,False,,,1,0
GO:0006826,iron ion transport,,,,1.0,False,1,0
GO:0006826,iron ion transport (GO:0006826),0.1420661477839188,0.4532797034228895,False,,,1,0
GO:0006828,manganese ion transport (GO:0006828),0.2987330445310184,0.625836752824302,False,,,1,0
GO:0006829,zinc ion transport (GO:0006829),0.2323907116592335,0.5612055276276591,False,,,1,0
GO:0006833,water transport,,,,1.0,False,1,0
GO:0006833,water transport (GO:0006833),0.3474426148692111,0.6665006626835714,False,,,1,0
GO:0006835,dicarboxylic acid transport,,,,0.4075696608652498,False,1,0
GO:0006835,dicarboxylic acid transport (GO:0006835),0.0073873242604856,0.1081857950580002,False,,,1,0
GO:0006836,neurotransmitter transport,,,,0.5802053606370984,False,1,0
GO:0006836,neurotransmitter transport (GO:0006836),0.3500365434312921,0.6685239724244163,False,,,1,0
GO:0006839,mitochondrial transport (GO:0006839),0.0090954025561296,0.1149669675729443,False,,,1,0
GO:0006851,mitochondrial calcium ion transmembrane transport,,,,1.0,False,1,0
GO:0006851,mitochondrial calcium ion transmembrane transport (GO:0006851),0.33104284684196,0.653861071747995,False,,,1,0
GO:0006853,carnitine shuttle (GO:0006853),0.930046215573858,0.9781193902043828,False,,,1,0
GO:0006857,oligopeptide transport,,,,1.0,False,1,0
GO:0006858,extracellular transport (GO:0006858),0.0234248370282319,0.1847201805573468,False,,,1,0
GO:0006862,nucleotide transport,,,,1.0,False,1,0
GO:0006865,amino acid transport,,,,1.0,False,1,0
GO:0006865,amino acid transport (GO:0006865),0.3982703282418773,0.7094346336468236,False,,,1,0
GO:0006869,lipid transport,,,,1.0,False,1,0
GO:0006869,lipid transport (GO:0006869),0.0929930349891599,0.3606570365172633,False,,,1,0
GO:0006873,intracellular monoatomic ion homeostasis,,,,1.0,False,1,0
GO:0006874,cellular calcium ion homeostasis (GO:0006874),0.2969546899044224,0.6246027934312549,False,,,1,0
GO:0006874,intracellular calcium ion homeostasis,,,,1.0,False,1,0
GO:0006875,cellular metal ion homeostasis (GO:0006875),0.1394912512471948,0.4514422491302133,False,,,1,0
GO:0006878,cellular copper ion homeostasis (GO:0006878),0.1650958057148248,0.482069585124196,False,,,1,0
GO:0006879,cellular iron ion homeostasis (GO:0006879),0.0264509779892424,0.195191750025674,False,,,1,0
GO:0006879,intracellular iron ion homeostasis,,,,1.0,False,1,0
GO:0006882,cellular zinc ion homeostasis (GO:0006882),0.8531604516965281,0.950997398680322,False,,,1,0
GO:0006883,cellular sodium ion homeostasis (GO:0006883),0.6019564151634755,0.848130549659681,False,,,1,0
GO:0006884,cell volume homeostasis,,,,1.0,False,1,0
GO:0006885,regulation of pH,,,,1.0,False,1,0
GO:0006885,regulation of pH (GO:0006885),0.932697322130019,0.9788934540230112,False,,,1,0
GO:0006886,intracellular protein transport,,,,1.0,False,1,0
GO:0006886,intracellular protein transport (GO:0006886),0.971617627454249,0.9933601969966962,False,,,1,0
GO:0006887,exocytosis,,,,0.0090490449839974,True,1,1
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,,,,1.0,False,1,0
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888),0.012322635448715,0.1327833984573189,False,,,1,0
GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",0.5375156874577756,0.8131500096160965,False,,,1,0
GO:0006891,intra-Golgi vesicle-mediated transport (GO:0006891),0.0383697716169093,0.2354960254740083,False,,,1,0
GO:0006892,post-Golgi vesicle-mediated transport (GO:0006892),0.8070361295414419,0.9374838039884996,False,,,1,0
GO:0006893,Golgi to plasma membrane transport (GO:0006893),0.7079101252986423,0.8961322112834964,False,,,1,0
GO:0006895,Golgi to endosome transport (GO:0006895),0.6668557513210962,0.8816317376126855,False,,,1,0
GO:0006897,endocytosis,,,,0.0142547197191697,True,1,1
GO:0006898,receptor-mediated endocytosis,,,,1.0,False,1,0
GO:0006898,receptor-mediated endocytosis (GO:0006898),0.3338643769269236,0.6564787878091349,False,,,1,0
GO:0006901,vesicle coating (GO:0006901),0.0085885055450551,0.1119457097333135,False,,,1,0
GO:0006904,vesicle docking involved in exocytosis,,,,1.0,False,1,0
GO:0006907,pinocytosis,,,,1.0,False,1,0
GO:0006907,pinocytosis (GO:0006907),0.7540388974525122,0.919932305576513,False,,,1,0
GO:0006909,phagocytosis,,,,0.7983095570451186,False,1,0
GO:0006910,"phagocytosis, recognition",,,,1.0,False,1,0
GO:0006911,"phagocytosis, engulfment",,,,1.0,False,1,0
GO:0006911,"phagocytosis, engulfment (GO:0006911)",0.0153421728084261,0.1511873781649759,False,,,1,0
GO:0006913,nucleocytoplasmic transport,,,,1.0,False,1,0
GO:0006913,nucleocytoplasmic transport (GO:0006913),0.6156104406653186,0.85219357716918,False,,,1,0
GO:0006914,autophagy,,,,1.0,False,1,0
GO:0006915,apoptotic process,,,,0.4236480714375287,False,1,0
GO:0006915,apoptotic process (GO:0006915),0.0119100696260042,0.1316694890958851,False,,,1,0
GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),0.1407700571727969,0.4517675817575256,False,,,1,0
GO:0006921,cellular component disassembly involved in execution phase of apoptosis,,,,1.0,False,1,0
GO:0006929,substrate-dependent cell migration,,,,1.0,False,1,0
GO:0006929,substrate-dependent cell migration (GO:0006929),0.1565722949705248,0.4720816493030213,False,,,1,0
GO:0006935,chemotaxis,,,,1.0,False,1,0
GO:0006936,muscle contraction,,,,1.0,False,1,0
GO:0006936,muscle contraction (GO:0006936),0.0245834079888834,0.1885322680554627,False,,,1,0
GO:0006937,regulation of muscle contraction,,,,1.0,False,1,0
GO:0006937,regulation of muscle contraction (GO:0006937),0.1819041061137657,0.4977248429893344,False,,,1,0
GO:0006939,smooth muscle contraction,,,,1.0,False,1,0
GO:0006939,smooth muscle contraction (GO:0006939),0.2754398079547313,0.6067033632824018,False,,,1,0
GO:0006940,regulation of smooth muscle contraction (GO:0006940),0.3987986859058191,0.7094346336468236,False,,,1,0
GO:0006941,striated muscle contraction,,,,1.0,False,1,0
GO:0006941,striated muscle contraction (GO:0006941),0.6758975846972073,0.8842175467465048,False,,,1,0
GO:0006942,regulation of striated muscle contraction,,,,1.0,False,1,0
GO:0006942,regulation of striated muscle contraction (GO:0006942),0.0456778291387165,0.2553557550392408,False,,,1,0
GO:0006949,syncytium formation,,,,1.0,False,1,0
GO:0006950,response to stress,,,,1.4271961749163706e-06,True,1,1
GO:0006952,defense response,,,,1.0,False,1,0
GO:0006953,acute-phase response,,,,1.0,False,1,0
GO:0006953,acute-phase response (GO:0006953),0.2987090115932982,0.625836752824302,False,,,1,0
GO:0006954,inflammatory response,,,,1.0,False,1,0
GO:0006954,inflammatory response (GO:0006954),0.0011783018936717,0.0451444351787572,True,,,1,1
GO:0006955,immune response,,,,1.0,False,1,0
GO:0006968,cellular defense response (GO:0006968),0.2461322526490538,0.5773528969065314,False,,,1,0
GO:0006970,response to osmotic stress,,,,1.0,False,1,0
GO:0006971,hypotonic response,,,,1.0,False,1,0
GO:0006972,hyperosmotic response,,,,1.0,False,1,0
GO:0006974,DNA damage response,,,,1.0,False,1,0
GO:0006974,cellular response to DNA damage stimulus (GO:0006974),0.1883843252994076,0.5056924304103195,False,,,1,0
GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.0428940867972485,0.2475650123443255,False,,,1,0
GO:0006979,response to oxidative stress,,,,1.0,False,1,0
GO:0006983,ER overload response,,,,1.0,False,1,0
GO:0006984,ER-nucleus signaling pathway,,,,1.0,False,1,0
GO:0006986,response to unfolded protein,,,,1.0,False,1,0
GO:0006986,response to unfolded protein (GO:0006986),7.461393712107954e-08,2.8301066350025465e-05,True,,,1,1
GO:0006995,cellular response to nitrogen starvation (GO:0006995),0.3301305211634412,0.653861071747995,False,,,1,0
GO:0006996,organelle organization,,,,1.1942123537754284e-13,True,1,1
GO:0006996,organelle organization (GO:0006996),0.0508808639895685,0.2722247887760873,False,,,1,0
GO:0006997,nucleus organization,,,,1.0,False,1,0
GO:0006997,nucleus organization (GO:0006997),0.2257851036665215,0.5543390683083346,False,,,1,0
GO:0006998,nuclear envelope organization,,,,1.0,False,1,0
GO:0006998,nuclear envelope organization (GO:0006998),0.4271998810923118,0.7343243438553317,False,,,1,0
GO:0006999,nuclear pore organization (GO:0006999),0.6572524846203474,0.8785557237379625,False,,,1,0
GO:0007004,telomere maintenance via telomerase (GO:0007004),0.9835785607465471,0.9961851751432989,False,,,1,0
GO:0007005,mitochondrion organization,,,,1.0,False,1,0
GO:0007005,mitochondrion organization (GO:0007005),0.4155186159279866,0.7235752236067945,False,,,1,0
GO:0007006,mitochondrial membrane organization (GO:0007006),0.0041573575298678,0.0806807425085806,False,,,1,0
GO:0007007,inner mitochondrial membrane organization (GO:0007007),0.0067915987977446,0.1034465171065725,False,,,1,0
GO:0007009,plasma membrane organization,,,,1.0,False,1,0
GO:0007009,plasma membrane organization (GO:0007009),0.3079947321025771,0.6345594887914584,False,,,1,0
GO:0007010,cytoskeleton organization,,,,7.103283639056357e-11,True,1,1
GO:0007010,cytoskeleton organization (GO:0007010),6.500810701741842e-05,0.0063224551260786,True,,,1,1
GO:0007015,actin filament organization,,,,2.9237638967639e-09,True,1,1
GO:0007015,actin filament organization (GO:0007015),9.80244941490926e-05,0.007587896047092,True,,,1,1
GO:0007017,microtubule-based process,,,,0.0824218889288776,False,1,0
GO:0007018,microtubule-based movement,,,,1.0,False,1,0
GO:0007019,microtubule depolymerization,,,,1.0,False,1,0
GO:0007019,microtubule depolymerization (GO:0007019),0.4320260822820757,0.7384745065776986,False,,,1,0
GO:0007020,microtubule nucleation,,,,1.0,False,1,0
GO:0007020,microtubule nucleation (GO:0007020),0.1682885730761767,0.4852035817035725,False,,,1,0
GO:0007026,negative regulation of microtubule depolymerization,,,,1.0,False,1,0
GO:0007026,negative regulation of microtubule depolymerization (GO:0007026),0.5158721120574304,0.7980028226075994,False,,,1,0
GO:0007029,endoplasmic reticulum organization,,,,1.0,False,1,0
GO:0007029,endoplasmic reticulum organization (GO:0007029),0.2474821610718864,0.5794443437936206,False,,,1,0
GO:0007030,Golgi organization,,,,1.0,False,1,0
GO:0007030,Golgi organization (GO:0007030),0.948979878220996,0.986408950573714,False,,,1,0
GO:0007031,peroxisome organization (GO:0007031),0.134511720807069,0.4425003963757266,False,,,1,0
GO:0007032,endosome organization,,,,1.0,False,1,0
GO:0007032,endosome organization (GO:0007032),0.434336911461764,0.7398710557227633,False,,,1,0
GO:0007034,vacuolar transport,,,,1.0,False,1,0
GO:0007035,vacuolar acidification (GO:0007035),0.3235871139249497,0.6494866235890238,False,,,1,0
GO:0007040,lysosome organization (GO:0007040),0.8410069002333044,0.9476095421772875,False,,,1,0
GO:0007041,lysosomal transport,,,,1.0,False,1,0
GO:0007043,cell-cell junction assembly,,,,1.0,False,1,0
GO:0007043,cell-cell junction assembly (GO:0007043),0.0867575349417206,0.34899467449718,False,,,1,0
GO:0007044,cell-substrate junction assembly,,,,1.0,False,1,0
GO:0007044,cell-substrate junction assembly (GO:0007044),4.367678116639131e-05,0.0047333151704034,True,,,1,1
GO:0007049,cell cycle,,,,0.0012191318147998,True,1,1
GO:0007051,spindle organization,,,,1.0,False,1,0
GO:0007052,mitotic spindle organization,,,,1.0,False,1,0
GO:0007052,mitotic spindle organization (GO:0007052),0.6520019549262582,0.875170836201874,False,,,1,0
GO:0007059,chromosome segregation,,,,1.0,False,1,0
GO:0007062,sister chromatid cohesion,,,,1.0,False,1,0
GO:0007063,regulation of sister chromatid cohesion,,,,1.0,False,1,0
GO:0007063,regulation of sister chromatid cohesion (GO:0007063),0.0901436939521148,0.3554210303122367,False,,,1,0
GO:0007064,mitotic sister chromatid cohesion (GO:0007064),0.6094086726503039,0.8504895159687053,False,,,1,0
GO:0007076,mitotic chromosome condensation,,,,1.0,False,1,0
GO:0007076,mitotic chromosome condensation (GO:0007076),0.4542173317808263,0.7553030861221719,False,,,1,0
GO:0007077,mitotic nuclear membrane disassembly (GO:0007077),0.5166803365691479,0.7981431848664072,False,,,1,0
GO:0007080,mitotic metaphase plate congression (GO:0007080),0.8599529881131224,0.9528267849547202,False,,,1,0
GO:0007084,mitotic nuclear membrane reassembly (GO:0007084),0.989107338403337,0.9970589596642688,False,,,1,0
GO:0007088,regulation of mitotic nuclear division,,,,1.0,False,1,0
GO:0007088,regulation of mitotic nuclear division (GO:0007088),0.1698739005562854,0.4859213460105511,False,,,1,0
GO:0007093,mitotic cell cycle checkpoint signaling (GO:0007093),0.5696775017447573,0.8314233713582724,False,,,1,0
GO:0007094,mitotic spindle assembly checkpoint signaling (GO:0007094),0.6911464236570413,0.8876660737958753,False,,,1,0
GO:0007095,mitotic G2 DNA damage checkpoint signaling (GO:0007095),0.7229058018058154,0.9019816921501604,False,,,1,0
GO:0007096,regulation of exit from mitosis (GO:0007096),0.919560804761186,0.9747251428303044,False,,,1,0
GO:0007097,nuclear migration,,,,1.0,False,1,0
GO:0007097,nuclear migration (GO:0007097),0.9058790917290804,0.9688574613736848,False,,,1,0
GO:0007098,centrosome cycle,,,,1.0,False,1,0
GO:0007099,centriole replication,,,,1.0,False,1,0
GO:0007127,meiosis I (GO:0007127),0.6852396208457273,0.8864644890408744,False,,,1,0
GO:0007129,homologous chromosome pairing at meiosis (GO:0007129),0.3257419355909677,0.6515846663663928,False,,,1,0
GO:0007130,synaptonemal complex assembly (GO:0007130),0.1756762064198226,0.4925305407694151,False,,,1,0
GO:0007141,male meiosis I (GO:0007141),0.7424213940879096,0.9113282678884924,False,,,1,0
GO:0007143,female meiotic nuclear division,,,,1.0,False,1,0
GO:0007154,cell communication,,,,7.2140315018148874e-09,True,1,1
GO:0007155,cell adhesion,,,,0.32936151699898,False,1,0
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156),0.1565698970736984,0.4720816493030213,False,,,1,0
GO:0007156,homophilic cell-cell adhesion,,,,1.0,False,1,0
GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157),0.2880006216782815,0.6178685469279303,False,,,1,0
